ORF	Gene	Total Intensity 488nm	Mean Intensity 488nm	Total Intensity 561nm	Mean Intensity 561nm	Cell Count
YDR049W	VMS1	220565.1222396172	250.0257424708134	112225.13612861243	127.1536439291866	5225
YCL036W	GFD2	259610.73955724298	250.0291498890187	120853.59521261683	115.30950091705607	1712
YPR047W	MSF1	274987.0301880485	250.04323739657335	252897.15070789805	231.88937005850397	2393
YAL023C	PMT2	266572.339518444	250.0867047887324	166287.03425486252	155.37405863849764	1491
YKR104W	YKR104W	246975.09333416048	250.09908104218363	128824.88514309347	128.8028100165426	2418
YDL193W	NUS1	267819.35175750393	250.12756220379148	158564.8976271722	145.84043160347554	2532
YFL005W	SEC4	282392.4816934866	250.1295955768412	285100.86946700723	267.5292559982971	2349
YML020W	YML020W	268417.64562078496	250.1385485461581	128498.02922166942	119.53769845218352	1809
YLR157W-D	YLR157W-D	251430.2770197585	250.14303443468717	166742.52915477497	164.58805190450056	1822
YDR126W	SWF1	230766.79932161173	250.16078012454213	95594.87328742369	103.2415927081807	4095
YDR020C	DAS2	235234.25928808787	250.16887777527458	128696.1686899465	136.18417529991552	3551
YMR168C	CEP3	246085.90100357568	250.19074184743744	122986.90994636471	123.89127872467223	1678
YDR140W	MTQ2	243302.80468201087	250.20186622652938	100425.7692162326	102.30700934585099	1651
YML052W	SUR7	260373.9062660654	250.20621956595267	138612.86207553552	128.20899406708006	3548
YMR143W	RPS16A	270434.60382970027	250.2128796798365	176228.19739509537	161.18146523160763	1468
YNL182C	IPI3	239168.80346213945	250.22480504807692	144105.90517307693	148.35956588341347	3328
YML069W	POB3	245626.46080149166	250.23240852839933	158526.46189328743	162.29170219449225	3486
YJR099W	YUH1	244635.6147297297	250.24021869510136	223096.90611824326	227.80928357263514	2368
YNR010W	CSE2	244489.1684887035	250.24629957594715	129778.23015085158	131.20121600278068	2877
YCR075C	ERS1	237029.8794599713	250.25556543472024	98693.70356728838	103.68157701578193	3485
YDL141W	BPL1	246140.83932142856	250.25561401993355	151731.75991445183	153.20758125	2408
YOL026c	MIM1	237155.81367213116	250.260885851198	125534.06111929382	132.18505483480453	3965
YDR430C	CYM1	241364.6162860192	250.28156080576306	190135.03745357526	195.52499733724653	1874
YBL060W	YEL1	230521.45305017836	250.28848885136742	117484.9013702735	127.61710104399525	4205
YAL063C-A	YAL063C-A	249880.45782284383	250.30683508547008	103345.95765501166	102.69229034576534	2574
YKL185W	ASH1	235583.6759473189	250.32638403574788	98095.71072953905	103.78490845484478	4252
YDL247W	MPH2	235891.90024779915	250.3411313759374	121492.57104532117	127.36807138571895	3067
YPL029W	SUV3	227569.76814906194	250.35279371112824	160355.3066466204	176.94972528655873	3891
YCL031C	RRP7	227638.80800547946	250.37371724200915	103274.91621004566	113.25180670547945	4380
YNL239W	LAP3	251737.03004755147	250.38431705110008	239679.6248140525	233.5381537118524	2818
YOL115W	PAP2	272846.08706168085	250.38936326137238	122629.48876638396	112.98725360832692	2594
YDR270W	CCC2	247290.74723954874	250.39043055408095	110071.14332647645	110.34177855673525	3014
YMR049C	ERB1	233504.0133748591	250.39722972942502	109702.7071302142	117.16397456313416	3548
YER159C	BUR6	236158.94007214205	250.39723485571588	126184.20505715872	132.8131370810211	3604
YOR027W	STI1	237015.27327226943	250.39725769279192	194100.32982373307	202.0404755618508	3177
YKL048C	ELM1	243804.43138607166	250.4166848918188	109690.40062068966	111.85667858012171	2958
YAR028W	YAR028W	275372.2075743298	250.4227409666937	158481.0544142973	144.05171275385865	1231
YMR040W	YET2	227775.08452020487	250.4228861809903	94497.28172794536	102.86405773192942	3514
YKR052C	MRS4	245990.62792371743	250.43665077356968	111908.6190905184	114.20269864893903	3723
YFL002C	SPB4	255209.69531107208	250.45569375512594	148290.32703983597	147.12302430872876	3414
YGL204C	YGL204C	267098.86606543965	250.4835821574642	112352.52352862987	105.39275158997955	1956
YER112W	LSM4	281726.59641112323	250.49478789803706	158869.16333478736	141.59572745910577	3668
YFL017W-A	SMX2	241832.92003277468	250.50574107262568	155107.7489765363	158.79717417132215	2685
YBR119W	MUD1	257718.92786697514	250.50650447657605	133825.06906651243	128.80446641122035	3458
YHR112C	YHR112C	233601.87690679854	250.51144666007417	181984.736439555	195.0732178121137	4045
YOR207C	RET1	274712.5404917293	250.51397762781957	130899.72599022556	117.91826909398496	2660
YGR203W	YCH1	240188.13693330373	250.54001096931972	154172.3786007114	160.11854039573143	4498
YNL339W-B	YNL339W-B	273973.4928947899	250.54259294789915	112038.61951798318	102.76573396302521	2975
YBR028C	YPK3	234982.6502764864	250.5711624981649	116141.23798385123	123.24204640322976	4087
YGR266W	YGR266W	241483.99803108006	250.58007325563324	133582.17992851592	137.60021853923854	2574
YMR083W	ADH3	240004.29557410468	250.58624395316806	361555.77926115703	362.56034703030303	3630
YHR152W	SPO12	235806.91948636615	250.58988523372287	118195.36277963272	123.66596245409015	3594
YGR263C	SAY1	276864.1658880866	250.6089134596871	178412.7566931408	161.94090220216606	1662
YDR323C	PEP7	240014.8638600212	250.60951685577942	108842.89926193	112.81764880169672	1886
YGR185C	TYS1	242379.5409201048	250.61115839227244	217424.4773994761	222.39992349050425	3054
YGL262W	YGL262W	239182.48414538792	250.61194050702503	98373.89102810019	102.46487665852169	3274
YDR218C	SPR28	253090.6141539175	250.6284153963839	149833.52208252205	145.90574382939266	2157
YBR235W	VHC1	248368.93129049294	250.64111494278168	127817.97136707745	127.21683770686619	2272
YNL165W	YNL165W	235207.995005618	250.67868954213483	115533.7927533708	122.28546176685393	3560
YOR276W	CAF20	231775.4909532003	250.71964185822435	435638.6763964212	464.00025212319343	2906
YJR014W	TMA22	283880.57316735823	250.73962600968187	281146.701208852	243.7800392185339	1446
YMR048W	CSM3	255485.33585418935	250.74008632752995	124234.78352013059	121.36080460826986	1838
YOR308C	SNU66	224645.10970050367	250.7402656121658	106362.88027547461	118.73214239635801	5162
YKR030W	GMH1	243791.35508511314	250.74071621931785	147953.44079566465	152.473238399745	3137
YJR031C	GEA1	264992.68356044806	250.7432632676709	133466.79813904985	126.55615075704905	2589
YDR351W	SBE2	258495.2905556978	250.75342838668377	109289.93897994024	105.55199516431925	2343
YDR466W	PKH3	237158.15597973714	250.75426588718508	113057.93783953998	119.0909947754655	3652
YOR098C	NUP1	268429.59069507866	250.76141662607813	134852.76210350078	124.48798394723491	1971
YBL025W	RRN10	241679.22496015325	250.76568598850574	102673.63328122605	105.15975605747127	2610
YIL068C	SEC6	289424.67091558443	250.76898796672077	142960.2796590909	124.03697255275974	2464
YIL132C	CSM2	263874.6245026764	250.7700363941606	135225.103426764	128.841187486618	4110
YIL105W-A	YIL105W-A	251880.93035856573	250.77549687250996	104651.51929747677	103.72918033200531	1506
YLR318W	EST2	252275.07776794946	250.7865885324526	104696.35751234922	103.86213912119472	3482
YBR076W	ECM8	247788.08541408853	250.79138254640648	106517.46929985721	107.26955299381247	4202
YFR036W	CDC26	228192.5490986568	250.80838599583143	129203.94508707736	141.82129965493283	4318
YPR168W	NUT2	237142.86877861316	250.8130328696742	103344.84121637428	108.19009318713451	2394
YGR238C	KEL2	295587.509177629	250.8136537298149	134305.67505317053	114.98174834974398	2539
YPR131C	NAT3	237383.1498396082	250.81995208142027	100519.15058096113	105.47684421793696	3267
YGL155W	CDC43	243950.05690346844	250.82135856665272	118054.96358712914	120.21181928959464	2393
YJR108W	ABM1	235693.35329159477	250.83280418535864	98621.33054128666	104.15944657382303	4057
YCL034W	LSB5	241733.73954749404	250.84279211217182	153735.3394921241	157.72001305011932	4190
YMR220W	ERG8	241196.83694177217	250.88206272694396	149256.40758336347	155.0956728209765	2765
YLR134W	PDC5	249218.0579094851	250.90159122493225	264014.36778536584	260.202054498645	3690
YOR275C	RIM20	246621.94507372656	250.914788441689	134936.11623927613	137.22955664879356	2984
YHR022C	YHR022C	252271.28750399998	250.9385617882353	139836.1590974118	137.98787119058824	2125
YIL127C	RRT14	227106.88156517796	250.94025351620948	143268.77599727953	160.2208937746543	4411
YKL065C	YET1	277652.48320950323	250.94420945695774	121230.8861042888	110.47478940141932	3241
YDR196C	CAB5	258850.3742902511	250.95437831240767	119497.32231757756	114.68406975997047	2708
YBL054W	TOD6	253510.4710800134	250.95553971878138	136470.97464546366	133.90974602946102	2987
YDR016C	DAD1	235406.6120380839	250.98156132996132	171797.39571199048	182.3304282564713	3361
YLR363W-A	YLR363W-A	235238.57350319534	251.0052674298416	196787.4150975271	211.75454028341207	3599
YLL008W	DRS1	243519.8074311558	251.0224385561139	164632.50895879397	170.90598891457287	2985
YJL194W	CDC6	248053.92064001758	251.02642705688558	101665.4822842082	102.81949198330771	4553
YNL050C	YNL050C	309055.57184169657	251.0291988888889	169222.5092001195	136.0738060752688	3348
YLR173W	YLR173W	255363.05109791984	251.0371679401319	137546.62349264332	134.5044750735667	1971
YLR288C	MEC3	296734.9740783431	251.04221342188205	140542.67810445745	119.54452160738406	2221
YBL020W	RFT1	239686.401492793	251.04598334238565	132576.6318813453	137.51822600793815	4787
YJL161W	FMP33	243509.61897807964	251.0570543902439	299270.42902562517	308.31451600185244	3239
YCR032W	BPH1	264642.0810727428	251.07799031878477	118670.97196277279	113.48807127727855	4674
YPL122C	TFB2	261186.24638899803	251.08104569744597	123509.06526522593	117.78153229371317	2036
YMR315W	YMR315W	250897.54975750955	251.08980881485527	239546.73092845437	235.7695861769525	1831
YHR207C	SET5	239056.19448682768	251.10306802963777	146640.38951646542	151.93581329582875	3644
YNL141W	AAH1	236388.5450133495	251.12318127730583	153051.94010497574	162.14387627730582	3296
YCR015C	CTO1	268782.3616325524	251.13410706535143	146422.18944143032	136.92614483353884	1622
YPR102C	RPL11A	243355.40739850426	251.1670493616453	323960.73232959403	329.0768363701923	3744
YLR301W	HRI1	276010.4133026906	251.19162213004486	317819.08369843045	285.1729858912556	1784
YOR128C	ADE2	271188.25792678574	251.1921289910714	200165.378375	183.4938087857143	1120
YDL065C	PEX19	246464.5725253837	251.2102699822904	156414.61627390792	157.09716556080284	1694
YOR168W	GLN4	241682.39255184637	251.2199156129985	185085.91096011817	191.57365420384045	3385
YDR091C	RLI1	238841.25035101868	251.221395598472	148502.09385059422	155.21486664049235	4712
YNL244C	SUI1	251322.03720784732	251.22361934252388	245174.12319989398	243.3457839581124	3772
YOL036W	YOL036W	244076.5280982345	251.23898322770484	101367.66660706201	103.87843628112267	4418
YMR068W	AVO2	236817.98605448985	251.25474610230748	111243.55019460662	117.37001231303864	3597
YMR317W	YMR317W	249536.3367878104	251.25489402558316	117102.3058592927	116.71642772385252	2658
YGL164C	YRB30	267278.9983685197	251.26277079325422	156069.14493066835	146.14985347907557	1601
YLR336C	SGD1	261114.36605616607	251.26560946275944	136368.22843956042	129.6504993894994	819
YBL008W	HIR1	226736.08012894532	251.2667115030793	93728.55293341032	103.22294089491918	5196
YGL195W	GCN1	258518.10972862743	251.2672712	177846.9134964706	170.62315978823528	1275
YPR002W	PDH1	271025.8327584034	251.27258897584034	169130.45880462186	156.1090094852941	1904
YOR355W	GDS1	259997.02339222224	251.2804150166667	136198.8582911111	131.23847792222222	1800
YDL076C	RXT3	241637.1605717557	251.2893310076336	133062.54052137406	136.89151984351145	2620
YJL216C	IMA5	238810.7576407526	251.29783089456868	157590.95282996094	164.2119153603124	2817
YNR038W	DBP6	264049.4850108262	251.30309221652422	159602.63855954417	151.8986947065527	1755
YOR310C	NOP58	282828.00320966187	251.3087492173913	239554.8794705314	211.9092380483092	1035
YMR042W	ARG80	246612.31972541256	251.31101442244224	106586.60527326733	107.8464810330033	3030
YLR046C	YLR046C	229776.2082915313	251.32652331167426	112346.70645830626	122.42611816114359	4617
YPL047W	SGF11	239762.41569712412	251.3427321696396	133226.05378594832	137.68644464506733	2747
YML065W	ORC1	243438.7732362869	251.34735747890295	114122.07176371309	116.33345525316456	948
YOR350C	MNE1	250940.6984622496	251.35100083204932	178247.34709322033	167.77378231510014	2596
YIL033C	BCY1	234432.67398409254	251.3546201012292	173656.8127462039	183.6446166738973	2766
YKL092C	BUD2	234249.27121985028	251.36083420571111	97567.82481064597	103.70495996673135	3607
YDR151C	CTH1	257772.03068679018	251.39398532875074	105884.8646198446	103.23624762104004	3346
YGR095C	RRP46	241246.1285870948	251.44254411996366	122761.34964616782	127.24256920024236	3301
YMR199W	CLN1	193019.6593910347	251.453564429095	79384.16688299972	102.81542427685368	3547
YBL091C-A	SCS22	257936.1006774104	251.47909683801055	145083.32043234233	140.32485013337038	3599
YGR097W	ASK10	266803.00640238344	251.48775126883982	132481.12546792848	124.47719452155626	2853
YJL127C-B	YJL127C-B	249615.76535587094	251.49089259096772	101297.64206606451	102.04515740903226	3875
YMR076C	PDS5	245322.80692850082	251.49627493245467	135206.2079657331	136.3525068830313	3035
YMR027W	YMR027W	237494.08039842208	251.4992656720203	199003.86893040294	210.9297498309383	3549
YBR086C	IST2	236429.52408199472	251.52718827139776	137685.07695852313	143.1188959290338	4171
YLR109W	AHP1	267005.37270916667	251.53597571249998	266034.8378491667	246.01445810833334	2400
YMR132C	JLP2	245186.07570325347	251.54162394351093	107856.8369352878	110.36443727922774	2797
YHR167W	THP2	260385.30790457258	251.55048104572563	112902.08952604374	108.22311483499007	2515
YBR077C	SLM4	234199.5330960549	251.55663558890797	128815.44827272728	137.84297605774728	3498
YLR277C	YSH1	237920.43977498793	251.5707072790922	105123.7204331241	110.43847914534041	4142
YJR158W	HXT16	228766.40352811062	251.58933049769587	153270.3398562212	163.50402445852535	4340
YBL024W	NCL1	250364.94568192773	251.62637334136545	203210.75894698795	205.10010356626506	2490
YBR166C	TYR1	237283.6868981069	251.6391731959911	150319.7784548998	158.91670181792873	3592
YHR071W	PCL5	242440.9811771836	251.65002147950088	100520.00320142604	103.15502020677361	2805
YNL072W	RNH201	247527.5774425221	251.65120700115338	104731.52903114186	105.37392066128413	2601
YOL114C	PTH4	258512.75671596348	251.65278411918226	106172.52937451066	102.85991711613744	2299
YNL042W-B	YNL042W-B	235693.99298871442	251.6551094185476	97756.59988223748	103.40263799067714	4076
YOR269W	PAC1	249489.90028129675	251.65587316209476	119887.21988428928	120.16811943142145	2005
YMR282C	AEP2	247006.70933881463	251.66400316889346	165135.81143199725	166.70074067146282	2919
YBR141C	BMT2	338075.7738862794	251.66584049443756	164173.90214833128	122.83002920889987	1618
YKL109W	HAP4	277041.4337165179	251.67225534598214	114401.09600446429	103.47249843750001	896
YGR283C	YGR283C	257756.8953078276	251.68459167106417	112028.70273438875	108.14726934476693	2274
YLR376C	PSY3	235419.06853726777	251.69121801967214	123140.47234010928	131.24031541857926	4575
YKL183C-A	YKL183C-A	239889.44536493206	251.6985585415976	98731.59100033145	103.00676956910837	3017
YDR504C	SPG3	237141.8949681791	251.70088347377725	100685.57568768415	106.19501645256335	3394
YMR136W	GAT2	223976.4141155292	251.73002900692384	91784.81269871414	102.7867663916914	5055
YDL146W	LDB17	239684.78469217563	251.73483830267355	120521.43608535688	125.68373322786363	4077
YKR057W	RPS21A	232439.89039052252	251.73706024328325	194709.06299301883	210.42383703617517	4727
YLR423C	ATG17	230402.60286370444	251.78303205691464	126441.20812531203	139.0322558612082	4006
YER165W	PAB1	230678.3728745464	251.78605337998965	238975.9279336444	259.1928846371177	3858
YNL248C	RPA49	226386.09035799623	251.80686991406415	162069.14251687276	180.5579894990568	4771
YIR029W	DAL2	248471.3986348432	251.82729726132405	199150.5868334495	199.70159615679444	2870
YDR407C	TRS120	263441.70016765577	251.85196230712165	114788.80081528191	110.79307159124629	2696
YLR234W	TOP3	245090.12973198848	251.8620371181556	106014.06447334294	108.38266011527378	2776
YJR088C	EMC2	272241.85447942384	251.86455197530864	165658.7086718107	152.88904855967078	1944
YNL246W	VPS75	251254.46558030875	251.88410987067167	189003.57349103046	189.64398831455986	2397
YMR239C	RNT1	256228.96402756244	251.90243908699395	163872.06308527134	161.905009543497	1161
YPR145C-A	YPR145C-A	244058.21757498223	251.91220250888412	142088.73187917555	145.50542849324805	1407
YBL057C	PTH2	251405.62655258467	251.91852027926325	203878.96456090314	200.53994204991085	1683
